Email;EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;Framecount;gesture;SessionID;Timestamp
anonymous;-2;-1;0;20;21;-37;-3;-4;74951;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9636
anonymous;0;1;4;-19;-3;17;1;1;74951;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9636
anonymous;1;-3;-10;23;10;53;-5;-3;74968;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9786
anonymous;-1;-3;2;-9;-7;-19;-6;-5;74968;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9786
anonymous;0;1;6;7;1;-19;0;6;74985;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9935
anonymous;-3;2;-9;1;31;2;-2;-2;74985;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:10.9935
anonymous;0;-1;10;-6;4;-12;-6;-3;74994;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0015
anonymous;-4;-4;-11;2;5;3;1;-3;74994;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0015
anonymous;-5;-5;-18;-6;15;28;-3;-4;75011;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0225
anonymous;0;-2;-6;10;-2;-18;1;2;75011;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0225
anonymous;2;6;39;59;2;-30;2;3;75012;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0235
anonymous;-1;2;11;2;-74;40;-3;-2;75012;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0235
anonymous;-2;-2;22;1;-14;-34;-1;-4;75029;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0394
anonymous;0;-3;-6;3;21;-14;0;3;75029;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0394
anonymous;3;0;-7;-2;-29;33;7;1;75046;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0534
anonymous;-2;1;14;5;-1;21;2;1;75046;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0544
anonymous;3;4;-12;-5;2;-33;3;4;75054;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0614
anonymous;2;3;12;0;22;-20;2;3;75054;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0614
anonymous;-5;2;-8;-9;5;-18;-3;-5;75071;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0763
anonymous;-2;-8;-10;3;31;31;-5;-4;75071;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0763
anonymous;-7;-2;-8;-13;-31;37;2;-5;75080;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0833
anonymous;9;-1;8;0;13;-2;1;2;75080;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.0833
anonymous;-1;0;-29;-13;8;-13;-3;-4;75105;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1062
anonymous;-2;-1;9;-2;22;6;3;-3;75105;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1062
anonymous;-2;1;4;15;10;1;-4;-3;75122;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1207
anonymous;0;0;7;6;-8;-6;0;-4;75122;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1207
anonymous;-1;-7;-20;-18;0;-3;3;0;75131;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1287
anonymous;1;-3;-9;-9;-7;-12;0;0;75131;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1287
anonymous;2;2;12;20;2;-6;-4;0;75147;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1437
anonymous;-5;-4;-17;11;-35;6;1;-1;75147;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1437
anonymous;-1;-1;-4;-13;10;0;-1;-1;75156;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1506
anonymous;-3;2;6;2;-5;1;-3;-2;75156;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1516
anonymous;1;1;-4;-11;3;-16;-3;-2;75174;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1666
anonymous;-2;-4;-10;-11;-6;-14;1;4;75174;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1666
anonymous;0;-3;6;17;22;-26;-5;-4;75199;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1885
anonymous;-3;-1;25;17;17;11;1;-2;75199;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1885
anonymous;3;-3;-6;-7;24;-8;2;0;75208;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1965
anonymous;-4;1;7;3;-21;2;-4;0;75208;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.1965
anonymous;-2;-3;-20;-18;18;-28;-1;-2;75223;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2120
anonymous;1;-4;-2;-46;-4;7;-2;-1;75223;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2120
anonymous;0;2;8;51;-11;18;5;1;75229;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2190
anonymous;-3;-2;-4;4;-19;0;2;-2;75229;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2190
anonymous;-2;0;3;18;5;-20;-1;1;75234;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2259
anonymous;-3;-6;-16;-4;14;19;-5;-3;75235;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2269
anonymous;2;3;7;-4;10;-52;-4;4;75251;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2419
anonymous;3;1;8;5;10;-11;3;1;75251;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2419
anonymous;-4;-3;-1;1;-4;9;0;-2;75268;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2569
anonymous;-5;2;-29;-3;-3;-8;-4;-2;75268;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2569
anonymous;16;0;37;-50;-2;-31;3;5;75276;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2638
anonymous;-8;-12;8;56;-17;101;1;-6;75276;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2638
anonymous;-8;-1;-23;-32;-12;2;-4;-7;75293;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2788
anonymous;2;4;-3;-47;22;-16;-5;2;75293;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2788
anonymous;0;0;11;53;-21;29;-2;-3;75310;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2938
anonymous;0;-2;9;40;5;3;3;1;75310;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.2938
anonymous;-3;-1;-6;7;1;-13;-2;-1;75326;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3082
anonymous;1;-2;-8;-23;0;12;3;-1;75326;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3082
anonymous;0;1;-6;-27;-12;-11;-2;2;75343;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3232
anonymous;-3;-5;1;3;4;-14;0;0;75343;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3232
anonymous;-4;-4;-9;-8;1;7;0;-1;75352;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3312
anonymous;2;1;1;-9;-3;-26;-3;-4;75352;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3312
anonymous;1;-4;8;13;11;-5;-2;1;75363;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3461
anonymous;-5;-7;-14;22;-3;-33;0;-4;75363;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3461
anonymous;-3;0;-42;-54;-2;-29;-3;0;75380;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3611
anonymous;-1;4;46;68;7;38;3;-1;75380;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3611
anonymous;0;1;-11;-17;-11;2;-3;-4;75406;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3840
anonymous;0;-1;9;-1;28;-3;2;1;75406;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3840
anonymous;0;2;-22;-8;-44;43;1;-1;75414;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3910
anonymous;-1;-2;-3;-32;21;-20;-7;-1;75414;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.3910
anonymous;-2;2;9;7;13;-20;-3;-2;75431;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4065
anonymous;-1;-2;-17;-18;21;-42;-7;0;75431;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4065
anonymous;-2;1;14;-1;-24;34;1;3;75448;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4214
anonymous;-1;-3;-8;15;20;18;-3;-4;75448;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4214
anonymous;2;3;2;-12;7;-5;1;4;75465;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4364
anonymous;-3;2;-5;0;10;-7;-5;-2;75465;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4364
anonymous;-4;-3;3;14;25;-30;-5;-2;75473;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4434
anonymous;3;4;5;-20;-11;-6;0;2;75473;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4434
anonymous;0;2;12;10;-5;-20;3;3;75497;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4663
anonymous;-1;-1;-15;37;25;-14;-1;-1;75497;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4663
anonymous;0;-1;15;-11;2;6;3;-1;75514;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4813
anonymous;-3;0;5;-17;-8;2;-4;-4;75514;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4813
anonymous;2;0;4;9;-2;-11;-1;0;75523;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4892
anonymous;-1;-2;-30;-19;-9;5;-5;0;75523;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.4892
anonymous;-2;-4;10;-17;9;-7;-1;-3;75540;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5042
anonymous;3;5;-1;20;-9;-17;-1;0;75540;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5042
anonymous;10;-7;-7;36;17;-13;4;5;75566;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5261
anonymous;-4;-3;-3;-28;-11;-9;-1;-1;75566;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5261
anonymous;3;5;5;21;-11;3;-3;-1;75592;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5491
anonymous;0;0;-8;6;0;33;-1;-2;75592;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5491
anonymous;-6;0;2;13;-18;0;1;-3;75600;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5561
anonymous;-2;-4;-2;-6;-9;3;1;1;75600;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:11.5561
anonymous;-5;-4;-20;24;-5;21;-7;-7;79493;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0385
anonymous;0;0;-8;-9;-21;17;2;-3;79493;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0385
anonymous;2;3;1;-26;14;-22;1;3;79496;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0435
anonymous;2;1;-9;14;-3;6;0;-3;79496;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0435
anonymous;-1;1;12;55;23;-18;-2;0;79505;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0515
anonymous;0;0;5;30;10;25;4;3;79505;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0515
anonymous;-5;-4;-17;-1;14;-20;-5;-4;79513;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0584
anonymous;-3;-3;1;-53;-46;31;-3;-3;79513;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0584
anonymous;0;1;-4;-48;-18;3;4;0;79529;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0734
anonymous;-1;-3;-9;6;4;-16;-2;-4;79529;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0734
anonymous;1;1;7;8;25;-15;-2;-2;79538;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0814
anonymous;-11;-4;-6;-41;0;-2;-2;-7;79538;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0814
anonymous;3;4;-4;2;2;-12;1;5;79554;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0963
anonymous;-1;1;10;-6;-6;6;-4;-1;79554;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.0963
anonymous;0;-9;-23;20;-6;51;1;-3;79562;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1043
anonymous;1;3;18;-11;0;0;3;4;79562;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1043
anonymous;-6;-2;16;13;14;4;-2;-7;79571;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1113
anonymous;-1;0;-15;6;-2;-24;-3;-4;79571;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1123
anonymous;2;-1;-5;10;31;-43;2;5;79579;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1183
anonymous;-1;-4;-14;-14;-10;12;-1;0;79579;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1183
anonymous;-1;3;19;21;-11;7;-1;-3;79614;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1487
anonymous;-2;-4;-3;21;2;8;-7;-2;79614;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1487
anonymous;1;0;3;39;-3;-16;1;3;79623;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1567
anonymous;1;-2;-6;-27;-11;-2;0;1;79623;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1567
anonymous;-6;2;-1;-7;-15;-9;4;1;79648;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1786
anonymous;12;2;-1;-7;17;-90;-7;1;79648;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1796
anonymous;-7;-4;5;1;-20;4;1;-2;79665;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1936
anonymous;2;1;-4;2;-5;12;2;3;79665;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.1936
anonymous;-3;3;15;12;12;5;-7;-5;79673;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2006
anonymous;-2;-6;-13;-11;-5;5;4;-1;79673;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2006
anonymous;-2;-8;-12;-9;1;2;-6;-4;79682;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2085
anonymous;1;-3;-13;4;7;8;-1;0;79682;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2085
anonymous;-1;0;8;-20;0;-18;-4;-2;79688;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2195
anonymous;-4;1;34;-4;-27;63;1;-1;79688;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2195
anonymous;-1;-5;-33;-42;-12;4;-3;-2;79709;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2390
anonymous;-1;3;0;16;4;20;5;1;79709;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2400
anonymous;14;-1;0;14;18;-2;4;3;79717;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2459
anonymous;-2;-3;-9;-5;-12;11;2;0;79717;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2469
anonymous;0;2;1;-5;-14;-9;5;0;79734;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2609
anonymous;1;3;9;0;0;-7;-5;-2;79734;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2619
anonymous;-3;-5;-9;-17;27;16;6;1;79742;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2689
anonymous;-2;-3;7;29;-32;56;2;-2;79742;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2689
anonymous;2;-2;-10;-11;17;-24;-7;-3;79750;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2759
anonymous;-1;-5;-7;8;0;22;3;-2;79750;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2759
anonymous;-5;1;3;-23;-17;4;-3;-4;79768;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2918
anonymous;1;4;5;-35;30;12;-12;-2;79768;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2918
anonymous;-3;3;14;74;7;-1;-1;-2;79776;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2988
anonymous;-1;3;-12;4;10;-36;1;2;79776;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.2988
anonymous;-10;4;10;-32;-20;-15;-4;-8;79784;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3058
anonymous;11;-2;-6;-4;3;5;-1;6;79784;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3068
anonymous;0;-2;-7;-2;13;-67;1;2;79792;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3138
anonymous;-4;-4;-2;-8;-36;46;-2;-5;79792;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3138
anonymous;-3;-2;-25;-5;-8;-12;-2;-2;79801;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3217
anonymous;-5;-5;33;21;4;19;0;-5;79801;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3217
anonymous;-5;-4;-17;-23;4;16;-3;-1;79826;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3432
anonymous;7;5;20;37;0;-6;4;4;79826;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3432
anonymous;11;8;7;23;49;-39;5;7;79835;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3512
anonymous;-12;2;-9;-10;-18;17;-9;-11;79835;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3512
anonymous;9;-3;-1;-8;-4;31;-2;5;79844;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3591
anonymous;-5;-7;-18;-56;5;-27;-3;-4;79844;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3591
anonymous;0;-6;-15;-28;15;-40;-4;-2;79852;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3661
anonymous;-2;-3;2;42;-29;-26;4;1;79852;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3661
anonymous;-8;-1;9;-19;16;4;-7;-8;79869;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3811
anonymous;-2;0;-6;-4;-3;-23;2;1;79869;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3811
anonymous;-1;-1;-39;-17;-30;3;-1;-3;79886;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3970
anonymous;1;3;29;10;29;-50;1;2;79886;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.3970
anonymous;-10;-12;-5;-29;-42;68;-1;-7;79903;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4110
anonymous;-5;-6;-15;-6;15;20;-10;-1;79903;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4120
anonymous;3;6;24;113;7;-9;12;8;79920;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4265
anonymous;4;6;-12;-51;-24;-10;-2;1;79920;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4265
anonymous;-2;-1;-11;-26;-6;-19;-6;-3;79929;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4335
anonymous;-2;-6;-16;-22;-2;4;-1;-2;79929;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4335
anonymous;-2;-2;3;-32;-18;-4;-5;-3;79954;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4564
anonymous;-4;-4;-16;9;12;-43;-11;-7;79954;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4564
anonymous;1;-1;31;9;21;-21;-7;-1;79963;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4644
anonymous;0;-2;14;-4;12;59;-1;-4;79963;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4644
anonymous;-2;-6;-14;-23;5;-4;3;1;79980;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4783
anonymous;-1;2;0;43;18;-4;2;0;79980;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4783
anonymous;-9;-1;10;-16;-21;-12;-8;-8;79989;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4863
anonymous;6;-5;-15;-35;-7;-1;4;0;79989;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4863
anonymous;5;7;17;15;4;-20;2;5;79998;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4943
anonymous;3;2;10;44;4;15;7;5;79998;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.4943
anonymous;-3;-4;-2;-22;-1;19;-5;-6;80007;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5013
anonymous;-7;-7;-12;12;-13;-1;-1;-3;80007;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5013
anonymous;2;4;28;-11;0;11;12;3;80024;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5162
anonymous;-2;-2;-4;10;18;-38;1;4;80024;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5162
anonymous;-1;-1;-2;17;6;-2;-2;-3;80032;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5237
anonymous;0;1;6;15;-26;-1;-6;-3;80032;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5237
anonymous;2;-3;-20;-4;8;-19;3;4;80048;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5387
anonymous;-8;-1;-5;-51;8;18;0;-2;80048;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5387
anonymous;12;-1;6;-13;1;-5;3;5;80056;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5467
anonymous;-3;0;-5;-18;-31;78;1;-6;80056;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5467
anonymous;-1;-1;8;13;9;-40;-3;-2;80072;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5616
anonymous;3;1;1;11;-1;19;-1;1;80072;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5616
anonymous;-6;-7;-13;-10;-9;-13;-1;-4;80080;pinch;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:51:15.5686
